market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate,RSI,prev_close,change,gain,loss
KRW-BTC,2022-08-25,2022-08-25T09:00:00,29103000.0,29500000.0,29036000.0,29300000.0,1661471999112,101201648467.01949,3452.12199237,29104000.0,196000.0,0.0067344695,30.75011647771393,29307000.0,-203000.0,0.0,203000.0
KRW-BTC,2022-08-26,2022-08-26T09:00:00,29299000.0,29655000.0,27790000.0,27969000.0,1661558399994,222906367027.81876,7729.24670505,29300000.0,-1331000.0,-0.0454266212,30.846774193548384,29104000.0,196000.0,196000.0,0.0
KRW-BTC,2022-08-27,2022-08-27T09:00:00,27954000.0,28150000.0,27510000.0,27739000.0,1661644798637,86963182786.77777,3125.25646287,27969000.0,-230000.0,-0.0082233902,19.370561203175043,29300000.0,-1331000.0,0.0,1331000.0
KRW-BTC,2022-08-28,2022-08-28T09:00:00,27739000.0,27878000.0,27090000.0,27099000.0,1661731199513,68413346182.69284,2480.82358668,27739000.0,-640000.0,-0.0230722088,16.58583899127062,27969000.0,-230000.0,0.0,230000.0
KRW-BTC,2022-08-29,2022-08-29T09:00:00,27098000.0,28066000.0,27094000.0,27792000.0,1661817599659,102229321499.59357,3709.53491351,27099000.0,693000.0,0.0255728994,15.269804822043625,27739000.0,-640000.0,0.0,640000.0
KRW-BTC,2022-08-30,2022-08-30T09:00:00,27792000.0,28150000.0,27155000.0,27314000.0,1661903998949,117154442399.73819,4229.54737089,27792000.0,-478000.0,-0.017199194,22.411953041622198,27099000.0,693000.0,693000.0,0.0
KRW-BTC,2022-08-31,2022-08-31T09:00:00,27314000.0,27957000.0,27286000.0,27530000.0,1661990399325,101805940867.42548,3677.29907389,27314000.0,216000.0,0.0079080325,22.110435189518014,27792000.0,-478000.0,0.0,478000.0
KRW-BTC,2022-09-01,2022-09-01T09:00:00,27521000.0,27773000.0,27100000.0,27636000.0,1662076799781,98555665886.7322,3585.51130768,27530000.0,106000.0,0.0038503451,25.59241706161137,27314000.0,216000.0,216000.0,0.0
KRW-BTC,2022-09-02,2022-09-02T09:00:00,27636000.0,28000000.0,27312000.0,27571000.0,1662163199604,101532094745.71394,3667.65760467,27636000.0,-65000.0,-0.0023520046,24.98162215143347,27530000.0,106000.0,106000.0,0.0
KRW-BTC,2022-09-03,2022-09-03T09:00:00,27562000.0,27704000.0,27286000.0,27447000.0,1662249599504,51373788619.60471,1868.62894153,27571000.0,-124000.0,-0.0044974792,39.32497589199614,27636000.0,-65000.0,0.0,65000.0
KRW-BTC,2022-09-04,2022-09-04T09:00:00,27440000.0,27590000.0,27200000.0,27528000.0,1662335996889,49935020084.01973,1823.70402927,27447000.0,81000.0,0.0029511422,29.63202065848934,27571000.0,-124000.0,0.0,124000.0
KRW-BTC,2022-09-05,2022-09-05T09:00:00,27529000.0,27599000.0,27223000.0,27309000.0,1662422400002,96597927685.97044,3528.46820144,27528000.0,-219000.0,-0.0079555362,29.05185506617488,27447000.0,81000.0,81000.0,0.0
KRW-BTC,2022-09-06,2022-09-06T09:00:00,27309000.0,27690000.0,26203000.0,26361000.0,1662508799703,220653038140.5346,8145.67658457,27309000.0,-948000.0,-0.0347138306,28.92633398142148,27528000.0,-219000.0,0.0,219000.0
KRW-BTC,2022-09-07,2022-09-07T09:00:00,26361000.0,27064000.0,26198000.0,26810000.0,1662595199980,152753275129.61255,5757.55932075,26361000.0,449000.0,0.0170327378,23.3634719710669,27309000.0,-948000.0,0.0,948000.0
KRW-BTC,2022-09-08,2022-09-08T09:00:00,26811000.0,27042000.0,26601000.0,26887000.0,1662681599814,114299755054.95776,4259.43244539,26810000.0,77000.0,0.0028720627,30.141966759002756,26361000.0,449000.0,449000.0,0.0
KRW-BTC,2022-09-09,2022-09-09T09:00:00,26887000.0,29616000.0,26864000.0,29350000.0,1662767999888,279964481183.08813,9802.80413791,26887000.0,2463000.0,0.0916056087,28.672441223263206,26810000.0,77000.0,77000.0,0.0
KRW-BTC,2022-09-10,2022-09-10T09:00:00,29344000.0,29900000.0,29001000.0,29727000.0,1662854399949,168836480144.08762,5736.67505696,29350000.0,377000.0,0.0128449744,60.17086463396671,26887000.0,2463000.0,2463000.0,0.0
KRW-BTC,2022-09-11,2022-09-11T09:00:00,29727000.0,30030000.0,29527000.0,30028000.0,1662940799992,109635972850.14722,3688.60048846,29727000.0,301000.0,0.0101254752,64.33102652825836,29350000.0,377000.0,377000.0,0.0
KRW-BTC,2022-09-12,2022-09-12T09:00:00,30028000.0,30851000.0,29780000.0,30656000.0,1663027199873,232343692738.235,7642.56603339,30028000.0,628000.0,0.0209138138,72.19948461421859,29727000.0,301000.0,301000.0,0.0
KRW-BTC,2022-09-13,2022-09-13T09:00:00,30684000.0,31300000.0,28200000.0,28371000.0,1663113599815,451810008614.8326,15229.11580906,30656000.0,-2285000.0,-0.0745367954,71.92284139620331,30028000.0,628000.0,628000.0,0.0
KRW-BTC,2022-09-14,2022-09-14T09:00:00,28371000.0,28813000.0,27688000.0,28344000.0,1663199999165,247271041270.23514,8716.78268528,28371000.0,-27000.0,-0.000951676,56.33769037054803,30656000.0,-2285000.0,0.0,2285000.0
KRW-BTC,2022-09-15,2022-09-15T09:00:00,28352000.0,28518000.0,27774000.0,28024000.0,1663286398353,195627680377.5866,6939.77703727,28344000.0,-320000.0,-0.0112898673,54.99386503067485,28371000.0,-27000.0,0.0,27000.0
KRW-BTC,2022-09-16,2022-09-16T09:00:00,28029000.0,28173000.0,27453000.0,27915000.0,1663372799412,149166663031.6244,5350.8370115,28024000.0,-109000.0,-0.0038895233,52.3194643711143,28344000.0,-320000.0,0.0,320000.0
KRW-BTC,2022-09-17,2022-09-17T09:00:00,27916000.0,28357000.0,27893000.0,28174000.0,1663459199761,90962723366.98038,3240.10043653,27915000.0,259000.0,0.0092781659,52.04567078972408,28024000.0,-109000.0,0.0,109000.0
KRW-BTC,2022-09-18,2022-09-18T09:00:00,28174000.0,28206000.0,27280000.0,27490000.0,1663545599567,111684122369.5478,4018.15031347,28174000.0,-684000.0,-0.0242777028,54.254945569472085,27915000.0,259000.0,259000.0,0.0
KRW-BTC,2022-09-19,2022-09-19T09:00:00,27490000.0,27732000.0,26216000.0,27566000.0,1663631999757,261036423103.05676,9719.59411004,27490000.0,76000.0,0.0027646417,49.792258910999344,28174000.0,-684000.0,0.0,684000.0
KRW-BTC,2022-09-20,2022-09-20T09:00:00,27566000.0,27707000.0,26582000.0,26757000.0,1663718400043,142380132917.12753,5253.12223798,27566000.0,-809000.0,-0.0293477472,51.42730201044097,27490000.0,76000.0,76000.0,0.0
KRW-BTC,2022-09-21,2022-09-21T09:00:00,26757000.0,27974000.0,26199000.0,26538000.0,1663804800039,249412571329.63596,9250.11876736,26757000.0,-219000.0,-0.0081847741,52.233754512635386,27566000.0,-809000.0,0.0,809000.0
KRW-BTC,2022-09-22,2022-09-22T09:00:00,26523000.0,27698000.0,26478000.0,27572000.0,1663891199117,161447348659.75824,5953.98909369,26538000.0,1034000.0,0.0389629965,48.42483205930044,26757000.0,-219000.0,0.0,219000.0
KRW-BTC,2022-09-23,2022-09-23T09:00:00,27571000.0,27788000.0,26709000.0,27594000.0,1663977599799,197579982083.18936,7237.64208747,27572000.0,22000.0,0.0007979109,53.57105619851944,26538000.0,1034000.0,1034000.0,0.0
KRW-BTC,2022-09-24,2022-09-24T09:00:00,27591000.0,27611000.0,27101000.0,27270000.0,1664063999948,79497771143.62138,2902.69643769,27594000.0,-324000.0,-0.011741683,37.72027972027972,27572000.0,22000.0,22000.0,0.0
KRW-BTC,2022-09-25,2022-09-25T09:00:00,27270000.0,27499000.0,26910000.0,27051000.0,1664150399893,67830234775.315,2488.11130047,27270000.0,-219000.0,-0.0080308031,32.68986895871494,27594000.0,-324000.0,0.0,324000.0
KRW-BTC,2022-09-26,2022-09-26T09:00:00,27051000.0,27749000.0,27000000.0,27597000.0,1664236797955,127050448051.4524,4639.44616128,27051000.0,546000.0,0.0201840967,28.781183178902353,27270000.0,-219000.0,0.0,219000.0
KRW-BTC,2022-09-27,2022-09-27T09:00:00,27604000.0,29112000.0,27130000.0,27501000.0,1664323200038,319136537626.8621,11326.09517744,27597000.0,-96000.0,-0.003478639,27.93884321361604,27051000.0,546000.0,546000.0,0.0
KRW-BTC,2022-09-28,2022-09-28T09:00:00,27495000.0,28421000.0,26800000.0,27952000.0,1664409599325,214191020039.02698,7772.21243875,27501000.0,451000.0,0.0163994037,40.83052276559865,27597000.0,-96000.0,0.0,96000.0
KRW-BTC,2022-09-29,2022-09-29T09:00:00,27952000.0,28246000.0,27290000.0,28033000.0,1664495999886,180040554490.9342,6460.93157873,27952000.0,81000.0,0.0028978248,46.20743034055727,27501000.0,451000.0,451000.0,0.0
KRW-BTC,2022-09-30,2022-09-30T09:00:00,28020000.0,28841000.0,27580000.0,27924000.0,1664582399958,193003164789.35318,6867.90245601,28033000.0,-109000.0,-0.0038882745,50.09129640900792,27952000.0,81000.0,81000.0,0.0
KRW-BTC,2022-10-01,2022-10-01T09:00:00,27924000.0,28008000.0,27696000.0,27868000.0,1664668800113,70954974472.5078,2546.82511672,27924000.0,-56000.0,-0.0020054433,50.09129640900792,28033000.0,-109000.0,0.0,109000.0
KRW-BTC,2022-10-02,2022-10-02T09:00:00,27868000.0,27960000.0,27512000.0,27691000.0,1664755199993,85545876530.29362,3079.76956148,27868000.0,-177000.0,-0.0063513707,46.76258992805756,27924000.0,-56000.0,0.0,56000.0
KRW-BTC,2022-10-03,2022-10-03T09:00:00,27672000.0,28375000.0,27591000.0,28299000.0,1664841598678,110671195709.21011,3956.10964039,27691000.0,608000.0,0.0219565924,52.382081061863,27868000.0,-177000.0,0.0,177000.0
KRW-BTC,2022-10-04,2022-10-04T09:00:00,28280000.0,29094000.0,28145000.0,28980000.0,1664927999834,158534948897.20932,5533.81706516,28299000.0,681000.0,0.0240644546,57.714165438854984,27691000.0,608000.0,608000.0,0.0
KRW-BTC,2022-10-05,2022-10-05T09:00:00,28952000.0,29017000.0,28322000.0,28721000.0,1665014399425,147816772453.40317,5152.71568006,28980000.0,-259000.0,-0.0089371981,74.04282933160286,28299000.0,681000.0,681000.0,0.0
KRW-BTC,2022-10-06,2022-10-06T09:00:00,28720000.0,28930000.0,28290000.0,28418000.0,1665100798794,137349502267.4623,4801.18768165,28721000.0,-303000.0,-0.0105497719,73.4076774608621,28980000.0,-259000.0,0.0,259000.0
KRW-BTC,2022-10-07,2022-10-07T09:00:00,28418000.0,28517000.0,27663000.0,27805000.0,1665187199051,152011960410.50436,5416.37859178,28418000.0,-613000.0,-0.0215708354,60.757884028484234,28721000.0,-303000.0,0.0,303000.0
KRW-BTC,2022-10-08,2022-10-08T09:00:00,27810000.0,27933000.0,27602000.0,27743000.0,1665273599672,58568308272.54694,2106.94531415,27805000.0,-62000.0,-0.0022298148,52.33252266195003,28418000.0,-613000.0,0.0,613000.0
KRW-BTC,2022-10-09,2022-10-09T09:00:00,27743000.0,27885000.0,27622000.0,27679000.0,1665359999363,45515986562.08575,1640.58178291,27743000.0,-64000.0,-0.0023068882,55.55034029570523,27805000.0,-62000.0,0.0,62000.0
KRW-BTC,2022-10-10,2022-10-10T09:00:00,27679000.0,27833000.0,27359000.0,27401000.0,1665446399138,115900538932.09181,4196.41533705,27679000.0,-278000.0,-0.0100437155,57.647345348270825,27743000.0,-64000.0,0.0,64000.0
KRW-BTC,2022-10-11,2022-10-11T09:00:00,27397000.0,27678000.0,27131000.0,27339000.0,1665532800037,102219516094.35872,3732.94000305,27401000.0,-62000.0,-0.0022626911,47.44658676393955,27679000.0,-278000.0,0.0,278000.0
KRW-BTC,2022-10-12,2022-10-12T09:00:00,27339000.0,27523000.0,27255000.0,27460000.0,1665619198926,57574795545.87141,2101.42661527,27339000.0,121000.0,0.0044259117,47.87066246056783,27401000.0,-62000.0,0.0,62000.0
KRW-BTC,2022-10-13,2022-10-13T09:00:00,27460000.0,28063000.0,26400000.0,27810000.0,1665705599938,222277657967.64612,8203.95839502,27460000.0,350000.0,0.0127458121,42.91882556131261,27339000.0,121000.0,121000.0,0.0
KRW-BTC,2022-10-14,2022-10-14T09:00:00,27808000.0,28539000.0,27500000.0,27660000.0,1665791998406,148190762947.29398,5280.08123901,27810000.0,-150000.0,-0.0053937433,47.02110606465402,27460000.0,350000.0,350000.0,0.0
KRW-BTC,2022-10-15,2022-10-15T09:00:00,27656000.0,27722000.0,27410000.0,27524000.0,1665878398664,51459862485.05421,1863.65198088,27660000.0,-136000.0,-0.0049168474,46.51162790697674,27810000.0,-150000.0,0.0,150000.0
KRW-BTC,2022-10-16,2022-10-16T09:00:00,27548000.0,27900000.0,27502000.0,27655000.0,1665964800014,44583425422.02929,1613.23153145,27524000.0,131000.0,0.0047594826,45.54865424430642,27660000.0,-136000.0,0.0,136000.0
KRW-BTC,2022-10-17,2022-10-17T09:00:00,27655000.0,28200000.0,27526000.0,27993000.0,1666051198914,92642089152.88167,3325.59179617,27655000.0,338000.0,0.0122220213,49.52854897852279,27524000.0,131000.0,131000.0,0.0
KRW-BTC,2022-10-18,2022-10-18T09:00:00,27995000.0,28180000.0,27530000.0,27812000.0,1666137599355,101833511876.60257,3645.54686846,27993000.0,-181000.0,-0.0064659022,45.68771138669673,27655000.0,338000.0,338000.0,0.0
KRW-BTC,2022-10-19,2022-10-19T09:00:00,27824000.0,27825000.0,27536000.0,27657000.0,1666223999573,87417949567.93259,3160.61602939,27812000.0,-155000.0,-0.0055731339,30.839895013123353,27993000.0,-181000.0,0.0,181000.0
KRW-BTC,2022-10-20,2022-10-20T09:00:00,27639000.0,27800000.0,27400000.0,27505000.0,1666310399039,73944127659.67822,2683.2479925,27657000.0,-152000.0,-0.0054958962,31.929347826086968,27812000.0,-155000.0,0.0,155000.0
KRW-BTC,2022-10-21,2022-10-21T09:00:00,27505000.0,27700000.0,27130000.0,27580000.0,1666396798982,76016880613.55505,2767.62248007,27505000.0,75000.0,0.0027267769,33.655567490153956,27657000.0,-152000.0,0.0,152000.0
KRW-BTC,2022-10-22,2022-10-22T09:00:00,27600000.0,27700000.0,27547000.0,27620000.0,1666483199160,56235951760.10317,2036.10495024,27580000.0,40000.0,0.0014503263,45.01108647450111,27505000.0,75000.0,75000.0,0.0
KRW-BTC,2022-10-23,2022-10-23T09:00:00,27620000.0,28152000.0,27484000.0,27981000.0,1666569599247,75515642883.3644,2722.16975796,27620000.0,361000.0,0.013070239,47.245857590685176,27580000.0,40000.0,40000.0,0.0
KRW-BTC,2022-10-24,2022-10-24T09:00:00,27981000.0,28077000.0,27663000.0,27803000.0,1666655999835,87079836345.68925,3125.3489913,27981000.0,-178000.0,-0.0063614596,55.96837944664032,27620000.0,361000.0,361000.0,0.0
KRW-BTC,2022-10-25,2022-10-25T09:00:00,27803000.0,28844000.0,27621000.0,28494000.0,1666742399977,137804124211.57245,4893.20312894,27803000.0,691000.0,0.0248534331,58.27160493827161,27981000.0,-178000.0,0.0,178000.0
KRW-BTC,2022-10-26,2022-10-26T09:00:00,28494000.0,29447000.0,28470000.0,29079000.0,1666828799961,173488898127.12695,5979.87612062,28494000.0,585000.0,0.020530638,68.8787185354691,27803000.0,691000.0,691000.0,0.0
KRW-BTC,2022-10-27,2022-10-27T09:00:00,29116000.0,29238000.0,28530000.0,28590000.0,1666915198182,149863792429.01614,5172.49423341,29079000.0,-489000.0,-0.0168162592,72.97757592960545,28494000.0,585000.0,585000.0,0.0
KRW-BTC,2022-10-28,2022-10-28T09:00:00,28590000.0,29183000.0,28350000.0,28958000.0,1667001599970,98435976522.9078,3424.86186466,28590000.0,368000.0,0.0128716334,60.649918077553245,29079000.0,-489000.0,0.0,489000.0
KRW-BTC,2022-10-29,2022-10-29T09:00:00,28932000.0,29497000.0,28910000.0,29091000.0,1667087998418,181410545343.46017,6211.37653974,28958000.0,133000.0,0.0045928586,66.72680412371133,28590000.0,368000.0,368000.0,0.0
KRW-BTC,2022-10-30,2022-10-30T09:00:00,29091000.0,29350000.0,28902000.0,28957000.0,1667174399104,91332005443.68755,3137.06875888,29091000.0,-134000.0,-0.0046062356,70.20892442610266,28958000.0,133000.0,133000.0,0.0
KRW-BTC,2022-10-31,2022-10-31T09:00:00,28957000.0,29217000.0,28580000.0,28778000.0,1667260796796,109126492407.11536,3780.01775723,28957000.0,-179000.0,-0.0061815796,66.77835051546393,29091000.0,-134000.0,0.0,134000.0
KRW-BTC,2022-11-01,2022-11-01T09:00:00,28778000.0,28928000.0,28634000.0,28749000.0,1667347196005,84430214876.02364,2933.71664252,28778000.0,-29000.0,-0.0010077142,60.548239720505244,28957000.0,-179000.0,0.0,179000.0
KRW-BTC,2022-11-02,2022-11-02T09:00:00,28753000.0,29299000.0,28500000.0,28632000.0,1667433599914,217669276832.28488,7547.86136867,28749000.0,-117000.0,-0.0040697068,63.12692630989072,28778000.0,-29000.0,0.0,29000.0
KRW-BTC,2022-11-03,2022-11-03T09:00:00,28632000.0,28900000.0,28443000.0,28693000.0,1667519999060,194086875436.71292,6757.69291375,28632000.0,61000.0,0.0021304834,63.806287170773146,28749000.0,-117000.0,0.0,117000.0
KRW-BTC,2022-11-04,2022-11-04T09:00:00,28685000.0,29679000.0,28683000.0,29388000.0,1667606399842,231718138685.04376,7964.11785191,28693000.0,695000.0,0.0242219357,67.26744186046511,28632000.0,61000.0,61000.0,0.0
KRW-BTC,2022-11-05,2022-11-05T09:00:00,29388000.0,29870000.0,29304000.0,29756000.0,1667692799989,164967206076.35477,5550.07970205,29388000.0,368000.0,0.0125221179,72.26600985221674,28693000.0,695000.0,695000.0,0.0
KRW-BTC,2022-11-06,2022-11-06T09:00:00,29756000.0,29869000.0,29400000.0,29473000.0,1667779199645,93055406232.24623,3135.46538779,29756000.0,-283000.0,-0.0095106869,74.3391066545123,29388000.0,368000.0,368000.0,0.0
KRW-BTC,2022-11-07,2022-11-07T09:00:00,29470000.0,29658000.0,28790000.0,28945000.0,1667865599627,152159017524.60736,5212.34471889,29473000.0,-528000.0,-0.0179147016,67.30858468677494,29756000.0,-283000.0,0.0,283000.0
KRW-BTC,2022-11-08,2022-11-08T09:00:00,28945000.0,29020000.0,25842000.0,26650000.0,1667951998650,594772236555.9027,21680.49236147,28945000.0,-2295000.0,-0.0792883054,62.25321888412017,29473000.0,-528000.0,0.0,528000.0
KRW-BTC,2022-11-09,2022-11-09T09:00:00,26652000.0,26832000.0,22564000.0,22919000.0,1668038399980,552715932088.8374,22296.85265068,26650000.0,-3731000.0,-0.14,35.28097062579822,28945000.0,-2295000.0,0.0,2295000.0
KRW-BTC,2022-11-10,2022-11-10T09:00:00,22924000.0,25120000.0,22840000.0,24779000.0,1668124799841,498017206404.5683,20710.2527776,22919000.0,1860000.0,0.0811553733,17.268862911795964,26650000.0,-3731000.0,0.0,3731000.0
KRW-BTC,2022-11-11,2022-11-11T09:00:00,24779000.0,24928000.0,23000000.0,23656000.0,1668211198479,303749422827.73645,12736.12608371,24779000.0,-1123000.0,-0.0453206344,32.325387255356645,22919000.0,1860000.0,1860000.0,0.0
KRW-BTC,2022-11-12,2022-11-12T09:00:00,23657000.0,23755000.0,23061000.0,23380000.0,1668297597358,111007195542.84412,4753.99237337,23656000.0,-276000.0,-0.0116672303,27.019764216366156,24779000.0,-1123000.0,0.0,1123000.0
KRW-BTC,2022-11-13,2022-11-13T09:00:00,23380000.0,23515000.0,22500000.0,22510000.0,1668384000024,164599384311.13092,7169.9512786,23380000.0,-870000.0,-0.0372112917,25.5501327168422,23656000.0,-276000.0,0.0,276000.0
KRW-BTC,2022-11-14,2022-11-14T09:00:00,22511000.0,23438000.0,21509000.0,22701000.0,1668470398210,301879477005.36584,13460.02192864,22510000.0,191000.0,0.0084851177,24.035440998791785,23380000.0,-870000.0,0.0,870000.0
KRW-BTC,2022-11-15,2022-11-15T09:00:00,22706000.0,23220000.0,22530000.0,23003000.0,1668556799965,139067228426.62408,6064.33492986,22701000.0,302000.0,0.0133033787,25.54920737104692,22510000.0,191000.0,191000.0,0.0
KRW-BTC,2022-11-16,2022-11-16T09:00:00,23003000.0,23162000.0,22550000.0,22954000.0,1668643199308,110303866991.65161,4821.31903186,23003000.0,-49000.0,-0.0021301569,27.37795275590551,22701000.0,302000.0,302000.0,0.0
KRW-BTC,2022-11-17,2022-11-17T09:00:00,22954000.0,23039000.0,22613000.0,22982000.0,1668729599184,72904673241.5205,3192.69376433,22954000.0,28000.0,0.001219831,27.525332488917044,23003000.0,-49000.0,0.0,49000.0
KRW-BTC,2022-11-18,2022-11-18T09:00:00,22982000.0,23330000.0,22900000.0,23061000.0,1668815999154,81843191220.82385,3545.61958418,22982000.0,79000.0,0.0034374728,27.335502817683945,22954000.0,28000.0,28000.0,0.0
KRW-BTC,2022-11-19,2022-11-19T09:00:00,23062000.0,23197000.0,22928000.0,23081000.0,1668902399374,51938225975.36801,2254.61082489,23061000.0,20000.0,0.0008672651,23.600100141867642,22982000.0,79000.0,79000.0,0.0
KRW-BTC,2022-11-20,2022-11-20T09:00:00,23082000.0,23128000.0,22651000.0,22788000.0,1668988798465,92051907651.90707,4008.06831163,23081000.0,-293000.0,-0.012694424,21.314997851310693,23061000.0,20000.0,20000.0,0.0
KRW-BTC,2022-11-21,2022-11-21T09:00:00,22763000.0,22810000.0,22000000.0,22220000.0,1669075199294,121611325051.6873,5410.35456693,22788000.0,-568000.0,-0.0249253993,21.296693860025755,23081000.0,-293000.0,0.0,293000.0
KRW-BTC,2022-11-22,2022-11-22T09:00:00,22220000.0,22719000.0,22031000.0,22584000.0,1669161599339,107901365116.02403,4830.10682581,22220000.0,364000.0,0.0163816382,21.223791185280277,22788000.0,-568000.0,0.0,568000.0
KRW-BTC,2022-11-23,2022-11-23T09:00:00,22599000.0,23121000.0,22525000.0,22985000.0,1669247999977,103606008888.91022,4524.89351291,22584000.0,401000.0,0.0177559334,29.157268812794754,22220000.0,364000.0,364000.0,0.0
KRW-BTC,2022-11-24,2022-11-24T09:00:00,22985000.0,23220000.0,22566000.0,22738000.0,1669334399572,94860806308.04427,4151.70054394,22985000.0,-247000.0,-0.0107461388,50.513698630136986,22584000.0,401000.0,401000.0,0.0
KRW-BTC,2022-11-25,2022-11-25T09:00:00,22735000.0,22794000.0,22370000.0,22676000.0,1669420798462,67806317145.13777,3000.13344954,22738000.0,-62000.0,-0.002726713,28.788193722718773,22985000.0,-247000.0,0.0,247000.0
KRW-BTC,2022-11-26,2022-11-26T09:00:00,22677000.0,22862000.0,22605000.0,22660000.0,1669507199923,48865893597.60411,2148.77580606,22676000.0,-16000.0,-0.0007055918,36.933333333333344,22738000.0,-62000.0,0.0,62000.0
KRW-BTC,2022-11-27,2022-11-27T09:00:00,22646000.0,22774000.0,22605000.0,22646000.0,1669593599760,45175559593.41976,1989.05113784,22660000.0,-14000.0,-0.0006178288,39.68481375358166,22676000.0,-16000.0,0.0,16000.0
KRW-BTC,2022-11-28,2022-11-28T09:00:00,22661000.0,22690000.0,22217000.0,22339000.0,1669679998614,80214477852.49315,3579.0905705,22646000.0,-307000.0,-0.013556478,52.58162490508733,22660000.0,-14000.0,0.0,14000.0
KRW-BTC,2022-11-29,2022-11-29T09:00:00,22329000.0,22617000.0,22155000.0,22417000.0,1669766399960,56647764932.03546,2523.90821039,22339000.0,78000.0,0.0034916514,43.418181818181814,22646000.0,-307000.0,0.0,307000.0
KRW-BTC,2022-11-30,2022-11-30T09:00:00,22417000.0,23293000.0,22415000.0,23192000.0,1669852799938,107572115829.88625,4690.57520524,22417000.0,775000.0,0.0345719766,38.40063341250989,22339000.0,78000.0,78000.0,0.0
KRW-BTC,2022-12-01,2022-12-01T09:00:00,23209000.0,23400000.0,22871000.0,23002000.0,1669939194509,75761071316.25665,3278.51519679,23192000.0,-190000.0,-0.0081924802,53.659286592865925,22417000.0,775000.0,775000.0,0.0
KRW-BTC,2022-12-02,2022-12-02T09:00:00,23008000.0,23046000.0,22650000.0,22877000.0,1670025598339,61755977181.29832,2707.54917012,23002000.0,-125000.0,-0.0054343101,50.292911540714705,23192000.0,-190000.0,0.0,190000.0
KRW-BTC,2022-12-03,2022-12-03T09:00:00,22877000.0,22973000.0,22752000.0,22830000.0,1670111999518,31071194370.80245,1361.73087278,22877000.0,-47000.0,-0.0020544652,47.34104046242775,23002000.0,-125000.0,0.0,125000.0
KRW-BTC,2022-12-04,2022-12-04T09:00:00,22821000.0,23021000.0,22755000.0,22906000.0,1670198397638,38661404072.01502,1690.07399271,22830000.0,76000.0,0.0033289531,46.400917694293085,22877000.0,-47000.0,0.0,47000.0
KRW-BTC,2022-12-05,2022-12-05T09:00:00,22918000.0,23150000.0,22685000.0,22725000.0,1670284798929,83776335468.46335,3649.93086302,22906000.0,-181000.0,-0.0079018598,51.80428134556575,22830000.0,76000.0,76000.0,0.0
KRW-BTC,2022-12-06,2022-12-06T09:00:00,22729000.0,22885000.0,22701000.0,22821000.0,1670371198322,64445480751.08888,2826.97261012,22725000.0,96000.0,0.0042244224,58.75823794658342,22906000.0,-181000.0,0.0,181000.0
KRW-BTC,2022-12-07,2022-12-07T09:00:00,22837000.0,22898000.0,22400000.0,22544000.0,1670457598939,76371819695.76631,3381.14787642,22821000.0,-277000.0,-0.0121379431,54.531548757170164,22725000.0,96000.0,96000.0,0.0
KRW-BTC,2022-12-08,2022-12-08T09:00:00,22544000.0,23000000.0,22484000.0,22918000.0,1670543999042,60238648327.07826,2658.30122236,22544000.0,374000.0,0.01658978,41.148133279807304,22821000.0,-277000.0,0.0,277000.0
KRW-BTC,2022-12-09,2022-12-09T09:00:00,22918000.0,23000000.0,22770000.0,22849000.0,1670630398088,53715032551.87096,2349.72627368,22918000.0,-69000.0,-0.0030107339,53.43773873185638,22544000.0,374000.0,374000.0,0.0
KRW-BTC,2022-12-10,2022-12-10T09:00:00,22845000.0,22940000.0,22820000.0,22831000.0,1670716798664,30646589950.31205,1339.76576612,22849000.0,-18000.0,-0.0007877806,53.2952380952381,22918000.0,-69000.0,0.0,69000.0
KRW-BTC,2022-12-11,2022-12-11T09:00:00,22824000.0,22915000.0,22760000.0,22775000.0,1670803199985,36350568859.08237,1591.84902453,22831000.0,-56000.0,-0.0024528054,53.25466311381804,22849000.0,-18000.0,0.0,18000.0
KRW-BTC,2022-12-12,2022-12-12T09:00:00,22784000.0,22882000.0,22487000.0,22824000.0,1670889599415,55084524506.98965,2436.29764131,22775000.0,49000.0,0.0021514819,52.41663544398652,22831000.0,-56000.0,0.0,56000.0
KRW-BTC,2022-12-13,2022-12-13T09:00:00,22824000.0,23600000.0,22570000.0,23161000.0,1670975999667,120675670374.52821,5226.52781477,22824000.0,337000.0,0.0147651595,60.058067192036496,22775000.0,49000.0,49000.0,0.0
KRW-BTC,2022-12-14,2022-12-14T09:00:00,23182000.0,23941000.0,23147000.0,23235000.0,1671062399569,94660482356.09254,4041.5227297,23161000.0,74000.0,0.0031950261,63.932584269662925,22824000.0,337000.0,337000.0,0.0
KRW-BTC,2022-12-15,2022-12-15T09:00:00,23255000.0,23382000.0,22877000.0,22942000.0,1671148799637,66575698319.03985,2875.73302095,23235000.0,-293000.0,-0.0126102862,51.0919248349416,23161000.0,74000.0,74000.0,0.0
KRW-BTC,2022-12-16,2022-12-16T09:00:00,22952000.0,23050000.0,22125000.0,22249000.0,1671235200039,105208954880.86823,4660.97070297,22942000.0,-693000.0,-0.030206608,48.552123552123554,23235000.0,-293000.0,0.0,293000.0
KRW-BTC,2022-12-17,2022-12-17T09:00:00,22249000.0,22367000.0,22000000.0,22230000.0,1671321599636,64427612392.71,2908.95281168,22249000.0,-19000.0,-0.000853971,38.10606060606061,22942000.0,-693000.0,0.0,693000.0
